bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
1600211,Handle multipart/x-mixed-replace responses in the parent process,Components,Core,Networking,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600212,[meta] Stop surprising users by deleting their sync data on password reset,Client Software,Cloud Services,Server: Firefox Accounts,Unspecified,Unspecified,NEW,,--,normal
1600214,Intermittent devtools/client/webconsole/test/browser/browser_webconsole_object_inspector_nested_proxy.js | Test timed out -,Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600215,"Intermittent devtools/client/webconsole/test/browser/browser_webconsole_object_inspector_getters.js | Test timed out - | There is the expected number of children - Got 2, expected 3",Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600216,[Automated review] codebot gets confused by patch order,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,NEW,,P3,normal
1600217,Intermittent TEST-UNEXPECTED-TIMEOUT | /cookies/http-state/general-tests.html | expected OK | /cookies/http-state/name-tests.html | expected OK | /cookies/http-state/path-tests.html | expected OK,Components,Core,Networking: Cookies,Unspecified,Unspecified,NEW,,P3,normal
1600219,Investigate to remove WaitForGPU(),Components,Core,Graphics: WebRender,Unspecified,Unspecified,NEW,,--,normal
1600220,"""fi"" is rendered in one char space.",Components,Core,Layout: Text and Fonts,x86_64,Linux,RESOLVED,INVALID,--,normal
1600222,Thunderbird doesn't display anything other than basic UI after Ubuntu Upgrade,Components,MailNews Core,Database,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600223,Intermittent TV browser/components/sessionstore/test/browser_590563.js | leaked 1 docShell(s) until shutdown,Client Software,Firefox,Session Restore,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600224,"Unexpectedly small line box, with ""display:contents; line-height:[anything]""",Components,Core,Layout: Block and Inline,Unspecified,Unspecified,NEW,,P3,normal
1600225,"Firefox shows ""Your system does not meet the requriments to run firefox, even though I have installed firefox on my mac",Other,www.mozilla.org,General,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1600226,Optimize the way how we follow symlinks for static-analysis check,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600227,FLAG_SECURE misuse incognito mode,Client Software,Emerging Markets,Security:  Firefox Lite,Unspecified,Unspecified,UNCONFIRMED,,--,normal
1600228,Move the star ui edit bookmark panel to be lazy loaded,Client Software,Firefox,Bookmarks & History,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600229,Add json test to static-analysis autotest,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,NEW,,P3,normal
1600230,Can't run mocha test on windows,Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600231,Discussion Forum: Mozilla right click to be disabled.,Graveyard,Invalid Bugs,General,Desktop,Linux,RESOLVED,INVALID,P2,critical
1600232,[wpt-sync] Sync PR 20525 - Add test for content-dpr in pseudo-element (::after),Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600233,[wpt-sync] Sync PR 20526 - Disallow serializing and transferring non-origin-clean ImageBitmap,Components,Core,Canvas: 2D,All,All,RESOLVED,FIXED,P4,normal
1600234,Disable addon for limited time (and re-enable automatically afterwards),Components,Toolkit,Add-ons Manager,All,All,RESOLVED,WONTFIX,--,normal
1600235,Disable addon for limited time (and re-enable automatically afterwards),Client Software,Thunderbird,Add-Ons: General,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600236,"Understand how intensity, new profile creation, new profile retention and existing profile retention correlate with MAU decline",Other,Data Science,Investigation,x86_64,Windows 10,RESOLVED,INACTIVE,--,normal
1600237,CSS transform: translateX causes abnormal letter spacing,Components,Core,Graphics: WebRender,All,All,RESOLVED,DUPLICATE,P2,normal
1600238,Crash [@ JS::shadow::Zone::needsIncrementalBarrier] with WeakRefs,Components,Core,JavaScript Engine,x86_64,Linux,RESOLVED,FIXED,P1,critical
1600239,Error message produced by NoAddRefReleaseOnReturnChecker should be more explicit,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600240,[NSFW] Video doesn't play with ETP enabled,Components,Core,Privacy: Anti-Tracking,Desktop,Windows 10,RESOLVED,INVALID,--,normal
1600241,[wpt-sync] Sync PR 20527 - [webnfc] Do not use 'any' to define NDEFRecordInit#data,Components,Core,DOM: Device Interfaces,All,All,RESOLVED,FIXED,P4,normal
1600242,Stop storing favicons having Cache-Control: no-store,Components,Toolkit,Places,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600244,Don't store favicons added after FaviconLoader::onPageShow,Components,Toolkit,Places,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600245,Plain text wrap broken after upgrading to 68.2.1: to get 72 char wrap I need to set mailnews.wraplength to 97,Client Software,Thunderbird,Message Compose Window,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600246,@​supports (font-variation-settings: normal) can return false positive,Components,Core,CSS Parsing and Computation,Unspecified,Unspecified,UNCONFIRMED,,P3,normal
1600248,Using the console history after having used the multi-line editor is a pain,Components,DevTools,Console,Unspecified,Unspecified,NEW,,P3,normal
1600249,Retry sending deletion request  ping,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600250,Requests for domains which are registered under ICS are being resolved via TRR,Components,Core,Networking: DNS,ARM,Android,NEW,,P2,normal
1600251,mach: error: argument --setpref: expected one argument,Components,Testing,General,Unspecified,Unspecified,NEW,,P3,S3
1600252,privacy.resistFingerprinting breaks https://web.whatsapp.com/,Client Software,Firefox,Private Browsing,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600253,"0.31 - 0.31% Base Content JS (linux64, linux64-qr, linux64-shippable, linux64-shippable-qr) regression on push ac5f26e57e503b1ebc46ae049e6dd9e95afb10da (Mon November 25 2019)",Client Software,Firefox,Search,Unspecified,Unspecified,RESOLVED,WONTFIX,P1,S4
1600254,[socket process] Land missing parts of nsHttpTransaction,Components,Core,Networking,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600255,13.32 - 61.97% raptor-tp6-facebook-firefox / raptor-tp6-facebook-firefox loadtime (linux64-shippable) regression on push a5440adc58d0f86c7aa67c302168a6dfe87e7056 (Wed November 27 2019),Components,Core,Audio/Video: Playback,Unspecified,Unspecified,RESOLVED,INVALID,P2,normal
1600258,"Firefox displaying blank page, not ""Firefox Home"" though configured",Client Software,Firefox,Session Restore,Unspecified,Unspecified,UNCONFIRMED,,P3,S2
1600259,Add deletion_request ping uploader to Python,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600260,Intermittent dom/media/tests/mochitest/test_peerConnection_basicAudio_forced_higher_rate.html | Valid rtp timestamp 1575016022058 <= 1575016017978 (,Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1600261,[Wayland][WebRender] Windows become unresponsive if some are hidden (minimized or on different workspaces),Components,Core,Widget: Gtk,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600262,Firefox no longer uses system preferences for accessibility.tabfocus in Catalina,Components,Core,DOM: UI Events & Focus Handling,Desktop,macOS,RESOLVED,DUPLICATE,--,normal
1600263,Switch the Application panel to use the new the TargetList API,Components,DevTools,Application Panel,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600264,"intermittent mochitest crashes on local debug builds (""process() called before end"")",Components,DevTools,Responsive Design Mode,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1600267,Adapt `nsContentUtils::ComparePoints` to return `Maybe<int32_t>`,Components,Core,DOM: Selection,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600268,Add a link to mentioned files which are in the tree,Server Software,Webtools,Searchfox,Unspecified,Unspecified,NEW,,--,normal
1600269,Worse performance with new Fission compatible `drawSnapshot` API,Components,Core,Graphics: Layers,Unspecified,Unspecified,NEW,,P3,normal
1600271,unknow ufrag OperationError on calling addIceCandidate() to add local ICE candidate,Components,Core,WebRTC: Networking,Unspecified,Unspecified,RESOLVED,WORKSFORME,P5,normal
1600272,Crash [@ js::irregexp::RegExpCapture::min_match] with stack space exhaustion in worker,Components,Core,JavaScript Engine,x86,Linux,RESOLVED,FIXED,P1,critical
1600273,Extension Block Request: Add-ons collecting ancillary data,Components,Toolkit,Blocklist Policy Requests,All,All,RESOLVED,FIXED,--,normal
1600274,Add support for tags,Components,Testing,Raptor,Unspecified,Unspecified,NEW,,P3,normal
1600275,"""Share this story"" on BBC with integrated e-mail has strange behavior",Components,Core,DOM: Navigation,All,All,RESOLVED,FIXED,P3,normal
1600276,[wpt-sync] Sync PR 20528 - Second attempt at relanding decision task,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600277,[wpt-sync] Sync PR 20529 - [css-pseudo] Properly check that ::marker supports text-combine-upright,Components,Core,"Layout: Generated Content, Lists, and Counters",All,All,RESOLVED,FIXED,P4,normal
1600278,I can't search through the resources admin panel,Server Software,Webtools,Pontoon,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600279,"Adding gecko profile jobs using ""Create Gecko Profile"" UI entrypoint on treeherder produces failing jobs without gecko profiles on try (for windows 10 talos o(ther) and g5 jobs)",Components,Testing,Talos,Unspecified,Unspecified,RESOLVED,DUPLICATE,P1,normal
1600280,"Thunderbird not working when profile is on a luks encrypted partition (linux).  ""Thunderbird is already running, but is not responding.""",Components,MailNews Core,Networking,x86_64,Linux,UNCONFIRMED,,--,normal
1600281,Strange alignment of container buttons in preferences,Client Software,Firefox,Preferences,Unspecified,Unspecified,VERIFIED,FIXED,P1,major
1600283,Harmonize pointer usage in IndexedDB code,Components,Core,Storage: IndexedDB,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600284,CSS Color incorrect at 100% brightness,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600286,Intermittent org.mozilla.geckoview.test.ZZAccessibilityTest#testRange | status -2,Components,GeckoView,General,Unspecified,All,NEW,,P5,normal
1600287,No scroll on programmatic change scrollLeft and scrollTop of element with smooth behavior,Components,Core,DOM: CSS Object Model,Unspecified,Unspecified,UNCONFIRMED,,P4,normal
1600288,Intermittent TV TinderboxPrint: Per-test run of .../embedded_style_imports_blocked.html<br/>: FAILURE,Components,Core,WebRTC: Audio/Video,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600289,Intermittent org.mozilla.geckoview.test.ZZAccessibilityTest#testRange | status -2,Components,GeckoView,General,Unspecified,All,RESOLVED,DUPLICATE,P5,normal
1600290,[wpt-sync] Sync PR 20530 - MediaRecorder: update mimeType on onstart.,Components,Core,Audio/Video: Recording,All,All,RESOLVED,FIXED,P4,normal
1600291,Remove gDevToolsBrowser.openWorkerToolbox,Components,DevTools,Application Panel,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600292,Can't select email for all google calendars,Client Software,Calendar,Preferences,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600295,Move DecodedStream for audio to new ProcessedInputTrack subclass,Components,Core,Audio/Video: MediaStreamGraph,All,All,NEW,,P3,normal
1600296,CSS invert() function slows video playback when applied twice,Components,Core,Graphics,Unspecified,Unspecified,UNCONFIRMED,,P3,normal
1600297,Update Triage owner for Marionette and Remote Agent,Developer Infrastructure,bugzilla.mozilla.org,Administration,Unspecified,Unspecified,VERIFIED,FIXED,--,normal
1600298,Intermittent TEST-UNEXPECTED-TIMEOUT | /webrtc/datachannel-emptystring.html | Can send empty strings across a WebRTC data channel. - Test timed out,Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600300,Work out what to do about dependency of HeapPtr destuctor on its referent's arena not having been released,Components,Core,JavaScript: GC,Unspecified,Unspecified,NEW,,P3,normal
1600301,Asseco DS / Certum: EV Certificates issued with wrong Business Category,Components,NSS,CA Certificate Compliance,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600302,Prevent webpages forcing picture-in-picture without user consent,Components,Toolkit,Video/Audio Controls,Unspecified,Unspecified,NEW,,P1,blocker
1600304,Messages are often displayed scrolled down instead of starting at the top,Client Software,Thunderbird,Message Reader UI,Unspecified,Linux,NEW,,--,normal
1600305,2.75 - 3.2% sessionrestore / sessionrestore_no_auto_restore (linux64-shippable) regression on push 40b67d5f6d17f1e206d283d20bc35da5272fee38 (Wed November 27 2019),Client Software,Firefox,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,--,normal
1600306,"""ext.certificate.expiry < now"" when opening Secrets page",Other,Taskcluster,UI,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600307,Changing placeholder of number input with invalid value resets displayed value,Components,Core,Layout: Form Controls,Unspecified,Unspecified,NEW,,P3,normal
1600308,Intermittent TEST-UNEXPECTED-OK | /screen-orientation/lock-unlock-check.html | expected ERROR,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600311,Add code-review bot hook trigger to code-review events,Other,Release Engineering,Firefox-CI Administration,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600312,ThreadSanitizer: data race [@ free] vs. [@ __tsan_atomic64_fetch_sub] involving pointer race [@ mozilla::gfx::SourceSurfaceCapture::~SourceSurfaceCapture],Components,Core,MFBT,x86_64,Linux,RESOLVED,FIXED,--,critical
1600313,Drop down menus doesnt work on linux Fedora 31 with dual screen.,Components,Core,Widget: Gtk,x86_64,Linux,RESOLVED,DUPLICATE,--,normal
1600314,Take 'ancestor-manifest' into account in the 'chunk_by_runtime' algorithm,Components,Testing,Mozbase,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600315,Extension block request: Search hijacking add-ons,Components,Toolkit,Blocklist Policy Requests,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600316,"Intermittent /fetch/metadata/window-open.tentative.https.sub.html | Same-site window, forced, reloaded - Permission denied to access property ""reload"" on cross-origin object",Components,Core,DOM: Networking,Unspecified,Unspecified,NEW,,P3,normal
1600317,Add workaround for denying non-CDP methods to be called,Components,Remote Protocol,Agent,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600318,[Automated review] Coverity task permafailing,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600319,[wpt-sync] Sync PR 20531 - Remove -chunk from master branch task names,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
